Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business
CTA180620257203527,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Nostrand Houses,1520990.63,1520990.63,0,11/9/2024,5/29/2026,2/12/2025,Yes,No ,Housing Preservation and Development,1016312190,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - NOSTRAND HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257203526,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,ACM and Lead Abatement work for Roofing Replacement,25531.63,25531.63,0,4/2/2024,4/2/2025,2/12/2025,Yes,No ,Housing Preservation and Development,1016311097,1,MMA180620256200016,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,POLLUTION REMEDIATION OBLIGATIONS,Construction Services,PO #2113579 - COLLEGE AVENUE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257202688,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Roofing Replacement @Douglass Addition,47190.3,47190.3,0,2/1/2024,1/4/2025,12/30/2024,Yes,No ,Housing Preservation and Development,1016165619,1,MMA180620246200886,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #2108998- DOUGLASS ADDITION,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257202401,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Masonry Work for Roofing Replacement @ Teller Avenue,220548.57,220548.57,0,3/18/2024,9/14/2024,11/29/2024,Yes,No ,Housing Preservation and Development,1016067368,1,MMA180620246200841,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #2108995 - TELLER AVENUE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201967,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactor Environmental/Electrical at Nostrand Hses,2497.95,2497.95,0,9/24/2024,4/26/2026,10/30/2024,Yes,No ,Housing Preservation and Development,1015962158,1,MMA180620246201081,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1924847 - NOSTRAND HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201892,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Removal and Replacement of Vinyl Asbestos Floor Tiles,1611500,1611500,0,8/14/2024,8/13/2027,12/2/2024,Yes,No ,Housing Preservation and Development,1015945223,1,MMA180620256200453,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,POLLUTION REMEDIATION OBLIGATIONS,Construction Services,PO #2416485 - VARIOUS,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201891,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Removal and Replacement of Vinyl Asbestos Floor Tiles,1611500,1611500,0,8/14/2024,8/13/2027,1/15/2025,Yes,No ,Housing Preservation and Development,1015945217,1,MMA180620256200451,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,POLLUTION REMEDIATION OBLIGATIONS,Construction Services,PO #2416625 - VARIOUS,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201666,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,For Roof Replacement Construction Svc at 830 Amsterdam Ave,2527984.25,2527984.25,0,7/25/2024,12/31/2025,10/11/2024,Yes,No ,Housing Preservation and Development,1015897892,1,MMA180620256200092,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO#2335826 - 830 AMSTERDAM AVE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201636,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Green Infrastructure at Sumner & Tompkins Houses in Brooklyn,4230900.36,4230900.36,0,9/16/2024,12/30/2027,10/11/2024,Yes,No ,Housing Preservation and Development,1015888777,1,MMA180620256200001,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,PAY TO NYC HOUSING AUTHORITY,Construction Services,PO #2335177 - VARIOUS,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201591,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,For Green Infrastructure at Cooper Houses - BK,1351298.82,1351298.82,0,9/1/2024,12/30/2027,10/23/2024,Yes,No ,Housing Preservation and Development,1015877967,1,MMA180620256200046,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,PAY TO NYC HOUSING AUTHORITY,Construction Services,JRCRUZ CORP - PO#2335175,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201396,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Various - Brooklyn,3364499.17,3364499.17,0,9/16/2024,12/30/2027,10/7/2024,Yes,No ,Housing Preservation and Development,1015839251,1,MMA180620256200001,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,PAY TO NYC HOUSING AUTHORITY,Construction Services,PO#2335177 - VARIOUS,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201239,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Amsterdam Houses,114956.94,114956.94,0,4/16/2024,9/22/2025,9/25/2024,Yes,No ,Housing Preservation and Development,1015821096,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - AMSTERDAM HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201238,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Jackson Houses,467412.93,467412.93,0,4/16/2024,9/22/2025,9/25/2024,Yes,No ,Housing Preservation and Development,1015821090,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - JACKSON HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201237,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Gowanus Houses,1265266.05,1265266.05,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015818076,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,"CAPITAL PURCHASED EQUIPMENT, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,PO #1925097 - GOWANUS HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201236,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Wagner Houses,1341165.4,1341165.4,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015818011,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - WAGNER HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201235,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Glebe Avenue,124935.33,124935.33,0,4/16/2024,9/22/2025,9/25/2024,Yes,No ,Housing Preservation and Development,1015817355,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - GLEBE AVENUE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201234,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Douglass II Houses,399000.14,399000.14,0,4/16/2024,9/22/2025,9/25/2024,Yes,No ,Housing Preservation and Development,1015817351,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - DOUGLASS II,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201233,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Glenmore Plaza,375396.63,375396.63,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015817345,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - GLENMORE PLAZA,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201232,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Douglass I Houses,733995.76,733995.76,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015817336,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - DOUGLASS I,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201231,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Cooper Park Houses,739040.72,739040.72,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015817490,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - COOPER PARK,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201189,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Brevoort Houses,1309250.66,1309250.66,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015812265,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - BREVOORT HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201188,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Jefferson Houses,1628111.65,1628111.65,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015812257,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - JEFFERSON HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201187,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Interior Compactors Replacement at Ingersoll Houses,2307058.61,2307058.61,0,4/16/2024,9/22/2025,9/23/2024,Yes,No ,Housing Preservation and Development,1015812226,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CAPITAL PURCHASED EQUIPMENT,Construction Services,PO #1925097 - INGERSOLL HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201156,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Haber Houses - Brooklyn,59500,59500,0,8/17/2024,10/6/2026,9/24/2024,Yes,No ,Housing Preservation and Development,1015809738,1,MMA180620246201202,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,PAY TO NYC HOUSING AUTHORITY,Construction Services,PO#2319233 - HABER,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201141,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Playground Upgrade for Security CCTV & Exterior Lighting,2307991.61,2307991.61,0,9/1/2024,12/7/2026,10/1/2024,Yes,No ,Housing Preservation and Development,1015808712,1,MMA180620246201846,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #2331261 - MILL BROOK HOUSE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257201051,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Roof Survey and Security Guard for Roofing Replacement,91617.03,91617.03,0,4/2/2024,4/2/2025,9/20/2024,Yes,No ,Housing Preservation and Development,1015802744,1,MMA180620246200886,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #2108998- COLLEGE AVE.,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257200902,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,FY25 Lead-Based Paint Abatement @Various Developments,5006460,5006460,0,1/21/2024,1/20/2025,9/16/2024,Yes,No ,Housing Preservation and Development,1015793086,1,MMA180620256200106,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,POLLUTION REMEDIATION OBLIGATIONS,Construction Services,PO #1927037 - VARIOUS,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257200631,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Exterior Site Security Lighting at South Beach  Houses,152897.78,152897.78,0,9/10/2024,7/10/2025,8/30/2024,Yes,No ,Housing Preservation and Development,1015769197,1,MMA180620246201081,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,IOTB CONSTRUCTION,Construction Services,PO #1924847 - SOUTH BEACH,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257200572,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Lead abatement Additional Flashing Work@Teller Ave E166th-BX,44964.44,44964.44,0,3/18/2024,9/14/2024,8/30/2024,Yes,No ,Housing Preservation and Development,1015758739,1,MMA180620256200016,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,POLLUTION REMEDIATION OBLIGATIONS,Construction Services,PO2113579-TELLER AVE E166TH ST,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620257200151,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Throggs Neck Addition - Bronx,1197160.3,1197160.3,0,7/1/2024,7/20/2026,8/7/2024,Yes,No ,Housing Preservation and Development,1015624900,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,PO#1925097 - THROGGS NECK,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247208551,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,CM Services for Roofing Replacement @830 Amsterdam Ave.,597351.73,597351.73,0,9/1/2024,12/31/2025,8/29/2024,Yes,No ,Housing Preservation and Development,1015585406,1,MMA180620246000120,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #2110874 - 830 AMSTERDAM,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247207051,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,For Roofing&Rooftop structures renovation @E166th st Houses,7081.97,7081.97,0,3/18/2024,9/14/2024,5/8/2024,Yes,No ,Housing Preservation and Development,1015511243,1,MMA180620246200901,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO#2108997-TELLER AVENUE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247206811,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,For roof replacement construction service @Bryant Ave E174st,105808.91,105808.91,0,4/15/2024,4/11/2025,5/8/2024,Yes,No ,Housing Preservation and Development,1015489001,1,MMA180620226200916,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO#2022068-BRYANT AVE E 174ST,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247206526,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Community Center HVAC Upgrades - Conlon Lifhe Tower - Queens,344804.33,344804.33,0,4/23/2024,10/28/2025,4/16/2024,Yes,No ,Housing Preservation and Development,1015465263,1,MMA180620246200543,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO#1908420 CONLON LIFHE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247206241,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,For Roof Replacement&Rooftop Structure Renovation @Bryant A,612885.71,612885.71,0,5/1/2024,4/26/2025,4/10/2024,Yes,No ,Housing Preservation and Development,1015328624,1,MMA180620246200646,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO#1925097-BRYANT AVE E 174ST,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247206196,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Roofing Replacement & Rooftop  Renovation @Bryant Avenue,1682318.38,1682318.38,0,4/15/2024,4/26/2025,4/5/2024,Yes,No ,Housing Preservation and Development,1015307460,1,MMA180620236201231,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,"CONSTRUCTION-BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,PO #1908417 - BRYANT AVENUE,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247206181,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Special Inspection Services for Roofing Replacement @First,67980,67980,32664,2/27/2024,8/25/2025,3/25/2024,Yes,No ,Housing Preservation and Development,1015295793,1,MMA180620246200046,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #1833589 - FIRST HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247203993,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Special Inspection Services for Roofing Replacement @Gun Hil,233409,233409,13644,2/10/2024,9/30/2025,1/8/2024,Yes,No ,Housing Preservation and Development,1014925943,1,MMA180620246200046,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #1833589 - GUN HILL HOUSES,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180620247201787,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Special Inspection for Roofing Replacement  @Harrison Ave.,89675,89675,0,1/1/2024,4/16/2024,10/16/2023,Yes,No ,Housing Preservation and Development,1014569304,1,MMA180620246200046,REQUIREMENTS-CONSTRUCTION,MULTIPLE AWARDS,CONSTRUCTION-BUILDINGS,Construction Services,PO #1833589-HARRISON AVE REH,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180120247207681,no,Prime Vendor,NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION,Non-M/WBE,Pier 35 and 36 Substructure Rehabilitation-69560001,10313128.69,10313128.69,5707.37,4/15/2024,4/14/2030,6/5/2024,No ,No ,Department of Small Business Services,1015542000,1,MMA180120248803863,CONSTRUCTIONMGMT/BUILD,MULTIPLE AWARDS,IOTB CONSTRUCTION,Construction Services,12037PIER35-36,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CTA180120237209271,no,Prime Vendor,NEW YORK CITY ECONOMIC DEVELOPMENT CORPORATION,Non-M/WBE,Pier 6 Heliport Substructure Rehab Phase II (23960006),69075.8,69075.8,26864.28,1/1/2024,6/3/2024,8/8/2023,No ,No ,Department of Small Business Services,1014322428,1,MMA180120238804188,CONSTRUCTIONMGMT/BUILD,MULTIPLE AWARDS,IOTB CONSTRUCTION,Construction Services,11488PIER6,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
